Left Eye X,Left Eye Y,Right Eye X,Right Eye Y
0.6570894718170166,0.07113395631313324,0.7074825167655945,0.0634654313325882
0.6580281853675842,0.0797753557562828,0.7020934820175171,0.06287730485200882
0.6709709763526917,0.08040106296539307,0.7107046246528625,0.044426459819078445
0.6639541387557983,0.07857497036457062,0.7106946706771851,0.05189310014247894
0.6683486700057983,0.08451814204454422,0.709852397441864,0.054943207651376724
0.6697527170181274,0.08759722113609314,0.7111570835113525,0.04444298893213272
0.6477462649345398,0.12194522470235825,0.6907382011413574,0.0810631811618805
0.36135444045066833,0.5649917125701904,0.37427812814712524,0.5252587199211121
0.32161203026771545,0.581749439239502,0.3639678657054901,0.5419471263885498
0.33049750328063965,0.572882354259491,0.3478066027164459,0.5355483293533325
0.32265257835388184,0.5747474431991577,0.3571961522102356,0.5408734083175659
0.3168652653694153,0.5710259079933167,0.3559182584285736,0.5428329110145569
0.3245282769203186,0.566502571105957,0.3665851652622223,0.5495695471763611
0.3142974376678467,0.59903484582901,0.33987459540367126,0.5623494386672974
0.2538495659828186,0.7130582928657532,0.2876834571361542,0.6764143705368042
0.26171061396598816,0.7213939428329468,0.2790226936340332,0.6787164211273193
0.37669557332992554,0.6958457231521606,0.3853316605091095,0.6855431199073792
0.37198758125305176,0.6980897188186646,0.38267606496810913,0.6962552070617676
0.38014650344848633,0.7162925601005554,0.3848319351673126,0.708748996257782
0.3751853108406067,0.6956825852394104,0.38872265815734863,0.6989416480064392
0.43869778513908386,0.6303233504295349,0.47213810682296753,0.6447781324386597
0.5776249170303345,0.3637012839317322,0.6084903478622437,0.3511737585067749
0.5853027105331421,0.3339979350566864,0.6150721311569214,0.3530033826828003
0.5907247066497803,0.3293727934360504,0.6067097187042236,0.3489277958869934
0.5820513963699341,0.32122886180877686,0.6047499775886536,0.3651389479637146
0.5831809639930725,0.3248352110385895,0.607042133808136,0.3401132822036743
0.5824733972549438,0.6834396123886108,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
0.42820173501968384,0.16139058768749237,0.4537683129310608,0.10829772800207138
0.41547155380249023,0.1794239580631256,0.440865159034729,0.10288197547197342
0.4098673462867737,0.17521536350250244,0.44215595722198486,0.1320505291223526
0.3899833559989929,0.19309265911579132,0.4256933927536011,0.11797991394996643
0.36563780903816223,0.17808906733989716,0.4074173867702484,0.1216294914484024
0.3421630859375,0.1733536422252655,0.3792520761489868,0.11807278543710709
0.3320029079914093,0.16980724036693573,0.3512628376483917,0.09359115362167358
0.29472070932388306,0.1581721007823944,0.32636478543281555,0.10012539476156235
0.29655954241752625,0.1650824397802353,0.3156101107597351,0.09208918362855911
0.5520992279052734,0.024608764797449112,0.5700113773345947,0.03414211422204971
0.5532715916633606,0.016608744859695435,0.5767416954040527,0.033487092703580856
0.5532634854316711,0.010952823795378208,0.5664718151092529,0.0503523014485836
0.5515328049659729,0.02542441338300705,0.5676964521408081,0.01690886728465557
0.5467025637626648,0.037444889545440674,0.5545589327812195,0.05738639459013939
0.553967297077179,0.04218365252017975,0.5520556569099426,0.046417251229286194
0.5460574626922607,0.02882900834083557,0.555334746837616,0.044827889651060104
0.5505397319793701,0.03762899711728096,0.555367112159729,0.04761665686964989
0.5579965114593506,0.022018656134605408,0.5499008893966675,0.03600645065307617
0.556275486946106,0.02452683635056019,0.5416979193687439,0.06274204701185226
0.5546110272407532,0.017267493531107903,0.5512841939926147,0.04762670770287514
0.5566645264625549,0.04013289138674736,0.5366831421852112,0.0693136528134346
0.557672381401062,0.02147838845849037,0.5414992570877075,0.057731568813323975
0.5514958500862122,0.04437140002846718,0.545640766620636,0.057245731353759766
0.5604077577590942,0.02412276715040207,0.5362791419029236,0.05059710890054703
0.5516777038574219,0.03153599426150322,0.5461891293525696,0.0572936125099659
0.5567619204521179,0.031628306955099106,0.546912670135498,0.07481388747692108
0.5531037449836731,0.02070515602827072,0.5402795672416687,0.04692283272743225
0.5582583546638489,0.020990177989006042,0.5521868467330933,0.05595868453383446
0.5430755019187927,0.039730969816446304,0.5304592251777649,0.04681563749909401
0.5585103631019592,0.033839982002973557,0.5360243916511536,0.056775737553834915
0.5640041828155518,0.029817722737789154,0.5388678312301636,0.04445796459913254
0.5665538311004639,0.018369395285844803,0.5346325039863586,0.0854610875248909
0.5637155175209045,0.030011387541890144,0.5466300249099731,0.03173435106873512
0.559445858001709,0.024423420429229736,0.554140031337738,0.05614610016345978
0.564213216304779,0.003709101816639304,0.552075982093811,0.04390697926282883
0.5661214590072632,-0.0002348013804294169,0.5564806461334229,0.047511082142591476
0.5627439022064209,0.028032368049025536,0.5444987416267395,0.03950272500514984
0.5548827648162842,0.03254632651805878,0.5458783507347107,0.033344123512506485
0.5550445914268494,0.03524057939648628,0.5561609864234924,0.023217374458909035
0.5571460127830505,0.02372724935412407,0.5523523688316345,0.032450366765260696
0.5498612523078918,0.04849531874060631,0.5554412603378296,0.020491020753979683
0.5495887994766235,0.04778271168470383,0.5529454350471497,0.019426001235842705
0.5485159158706665,0.02796969935297966,0.5526857972145081,0.027553167194128036
0.5529518127441406,0.019269313663244247,0.5527774095535278,0.04281310364603996
0.5540086030960083,0.025539739057421684,0.5571807622909546,0.03211813420057297
0.552818775177002,0.03303986042737961,0.5589441061019897,0.04750372841954231
