Left Eye X,Left Eye Y,Right Eye X,Right Eye Y
0.47002267837524414,0.4195895195007324,0.4197080731391907,0.4348960816860199
0.4522174000740051,0.44597336649894714,0.41843298077583313,0.4588233530521393
0.4558253288269043,0.4560840427875519,0.40886610746383667,0.45919448137283325
0.4490777254104614,0.45016270875930786,0.41792726516723633,0.4350980818271637
0.442596435546875,0.4650682210922241,0.4160985052585602,0.4319762587547302
0.6239813566207886,0.4010545611381531,0.5980232357978821,0.4772430658340454
0.6452860236167908,0.4103074073791504,0.5957222580909729,0.47791892290115356
0.6411392092704773,0.42757537961006165,0.5998806953430176,0.47656384110450745
0.6368634700775146,0.3985999524593353,0.6139723658561707,0.4655686020851135
0.6460064053535461,0.3987554609775543,0.6052305698394775,0.4664192199707031
0.649833083152771,0.37834155559539795,0.604838490486145,0.46234726905822754
0.6229583024978638,0.3895304203033447,0.5910320281982422,0.46508511900901794
0.6471343636512756,0.3888874053955078,0.6005882024765015,0.45646387338638306
0.6330567002296448,0.39327675104141235,0.5961445569992065,0.45599889755249023
0.6338602900505066,0.4207453429698944,0.5909056663513184,0.47120901942253113
0.6386908888816833,0.40055108070373535,0.5949828624725342,0.466197669506073
0.6271138191223145,0.43159428238868713,0.5961312055587769,0.4622780978679657
0.6274867653846741,0.44121745228767395,0.5846758484840393,0.47727471590042114
0.6367965936660767,0.44348815083503723,0.5910605192184448,0.47232291102409363
0.62558513879776,0.4296819865703583,0.5721635818481445,0.47531789541244507
0.6196010112762451,0.4346275329589844,0.5805882811546326,0.47027668356895447
0.6192412376403809,0.4418753981590271,0.5641807913780212,0.4812910556793213
0.6189830303192139,0.44825685024261475,0.5634253621101379,0.48287758231163025
0.6090279817581177,0.44015321135520935,0.5613484978675842,0.4898660480976105
0.6011074185371399,0.4342038631439209,0.5605186223983765,0.47784513235092163
0.5966216921806335,0.4245644509792328,0.5452250242233276,0.46757519245147705
0.6039896607398987,0.42828020453453064,0.545130729675293,0.49683818221092224
0.587864875793457,0.4537807106971741,0.5322360992431641,0.4768965542316437
0.5733576416969299,0.43970710039138794,0.5112313628196716,0.4789564609527588
0.5572036504745483,0.447814404964447,0.4855712652206421,0.48954975605010986
0.5606280565261841,0.4596893787384033,0.4864199459552765,0.4650121033191681
0.5319229960441589,0.4450783431529999,0.4752427041530609,0.4714129567146301
0.5810953974723816,0.2984585165977478,0.5623834133148193,0.3203183710575104
0.6323629021644592,0.18192407488822937,0.5794095993041992,0.21718552708625793
0.6226568818092346,0.18280816078186035,0.5600433349609375,0.22570699453353882
0.6188961863517761,0.18500812351703644,0.5571057200431824,0.2218751609325409
0.6113508939743042,0.1828245371580124,0.5489227175712585,0.23006781935691833
0.6075513958930969,0.19004082679748535,0.562432587146759,0.21525917947292328
0.6476790904998779,0.09847705811262131,0.5938413143157959,0.1347246617078781
0.6489348411560059,0.09062079340219498,0.5910354256629944,0.13827155530452728
0.6510187983512878,0.07053275406360626,0.5840784907341003,0.14010316133499146
0.6402682662010193,0.08975914865732193,0.5837215781211853,0.1317821443080902
0.6374300122261047,0.08714418858289719,0.5815034508705139,0.12802673876285553
0.6383717060089111,0.10286452621221542,0.5706995725631714,0.15293826162815094
0.6552357077598572,0.11535158008337021,0.5726282000541687,0.16103902459144592
0.6692767143249512,0.09334421902894974,0.6143283247947693,0.11356091499328613
