Left Eye X,Left Eye Y,Right Eye X,Right Eye Y
0.3622331917285919,0.6797967553138733,0.32849594950675964,0.6898068189620972
0.6580977439880371,0.31277865171432495,0.6352123022079468,0.36988696455955505
0.6436709761619568,0.31305384635925293,0.6299546360969543,0.3814578056335449
0.6524187326431274,0.30948999524116516,0.624640703201294,0.3701419532299042
0.6545537710189819,0.32077503204345703,0.6286752223968506,0.37298911809921265
0.6529431939125061,0.3096209466457367,0.6252102851867676,0.3682473301887512
0.6097246408462524,0.3845144212245941,0.5926951169967651,0.4101150929927826
0.40878671407699585,0.646327793598175,0.38209107518196106,0.66085284948349
0.4101050794124603,0.6424177289009094,0.37282097339630127,0.6595700979232788
0.4061985909938812,0.6411777138710022,0.36993885040283203,0.6479417681694031
0.40503862500190735,0.6389926671981812,0.37135887145996094,0.659472644329071
0.41076433658599854,0.6522776484489441,0.37031352519989014,0.6524206399917603
0.40344759821891785,0.6393700838088989,0.3741884231567383,0.6542290449142456
0.35488370060920715,0.7526170015335083,0.31660279631614685,0.7520213723182678
0.3572654724121094,0.7384993433952332,0.3231445252895355,0.7436569333076477
0.3547300100326538,0.7377814650535583,0.3192456066608429,0.7439031004905701
0.3518918752670288,0.7467185854911804,0.33097004890441895,0.7587960362434387
0.3633938431739807,0.7610148191452026,0.32075318694114685,0.7562413811683655
0.36042049527168274,0.7557531595230103,0.3131182789802551,0.7549318075180054
0.3649968206882477,0.7484885454177856,0.33254051208496094,0.7574136853218079
0.3590211272239685,0.7407320141792297,0.3238004446029663,0.7539535760879517
0.5821568965911865,0.3392323851585388,0.6089757680892944,0.36882370710372925
0.6441089510917664,0.2665562331676483,0.6129506230354309,0.31887179613113403
0.6386805772781372,0.27369317412376404,0.6167539358139038,0.3127359449863434
0.6341119408607483,0.2636100649833679,0.6188639402389526,0.3162230849266052
0.6331431269645691,0.2765289843082428,0.6163065433502197,0.3123524785041809
0.6379828453063965,0.27295851707458496,0.6179925799369812,0.3133140802383423
0.6370062232017517,0.26242688298225403,0.6225536465644836,0.30974477529525757
0.6285229325294495,0.2479165494441986,0.6192235946655273,0.3083454668521881
0.6235812902450562,0.2686704099178314,0.6136593818664551,0.3035597801208496
0.6280526518821716,0.2681005895137787,0.6113085150718689,0.3038344085216522
0.6267139315605164,0.25582942366600037,0.6025610566139221,0.3102286159992218
0.6138697266578674,0.26404666900634766,0.6008208990097046,0.3102233111858368
0.6017777323722839,0.26267382502555847,0.5836420655250549,0.32131096720695496
0.597976565361023,0.2711488604545593,0.579423189163208,0.30269521474838257
0.667007327079773,0.35773181915283203,0.6594305038452148,0.395111620426178
0.6629429459571838,0.3603791296482086,0.6578599214553833,0.4024425148963928
0.5743708610534668,0.38829606771469116,0.5527615547180176,0.35860949754714966
0.5581548810005188,0.38485127687454224,0.5539173483848572,0.36361247301101685
0.5699877738952637,0.3849303126335144,0.5586877465248108,0.36872878670692444
0.5638865828514099,0.3790208697319031,0.5564001202583313,0.37030690908432007
0.6139363050460815,0.3806847929954529,0.6103582978248596,0.3704434931278229
0.624484121799469,0.379317045211792,0.600750207901001,0.40156570076942444
0.6287408471107483,0.3824857771396637,0.6024391055107117,0.39491865038871765
0.6288418173789978,0.37399381399154663,0.6028559803962708,0.41353464126586914
0.6243579387664795,0.38333824276924133,0.5980221033096313,0.3902932107448578
0.6347079277038574,0.38396063446998596,0.5942979454994202,0.40240898728370667
0.5564916729927063,0.4141618013381958,0.5220979452133179,0.4371342062950134
0.16064007580280304,0.6109513640403748,0.08989639580249786,0.6732432842254639
nan,nan,-0.3280433416366577,0.5702924132347107
-0.09463899582624435,0.7123897075653076,-0.23509719967842102,0.648384690284729
-0.09931968152523041,0.717583417892456,-0.23616118729114532,0.6507427096366882
-0.09119057655334473,0.7257228493690491,-0.22833982110023499,0.6572343111038208
-0.0837470218539238,0.7231578230857849,-0.22845999896526337,0.6685349941253662
-0.09001266956329346,0.7320754528045654,-0.23992672562599182,0.6552646160125732
-0.09117940813302994,0.7378979325294495,-0.2451493889093399,0.653964102268219
-0.14878183603286743,0.7819010615348816,-0.3246224522590637,0.7311282753944397
-0.16023226082324982,0.7943971753120422,-0.30478426814079285,0.7323911190032959
-0.16727258265018463,0.7959307432174683,-0.31043708324432373,0.7278106808662415
-0.1621505618095398,0.7858200669288635,-0.3045078217983246,0.7334233522415161
-0.1577959954738617,0.7906855344772339,-0.3067774772644043,0.72541344165802
-0.15595726668834686,0.7950659394264221,-0.3232746124267578,0.733585000038147
-0.1322978287935257,0.8281827569007874,-0.2830266058444977,0.7861617803573608
-0.14060522615909576,0.8333882689476013,-0.285227507352829,0.7772177457809448
-0.14997969567775726,0.8319345712661743,-0.30098986625671387,0.777847409248352
-0.1306479573249817,0.8192539215087891,-0.28201812505722046,0.7754673957824707
