Left Eye X,Left Eye Y,Right Eye X,Right Eye Y
nan,nan,nan,nan
nan,nan,nan,nan
0.4820050001144409,0.4151812493801117,0.44558578729629517,0.46983855962753296
0.4823947548866272,0.3888731300830841,0.44027766585350037,0.4526253044605255
0.4842444360256195,0.37924617528915405,0.4407084584236145,0.4423157274723053
0.4753747880458832,0.3839007019996643,0.45481932163238525,0.4038904905319214
0.48071178793907166,0.37440574169158936,0.44740980863571167,0.41266122460365295
0.4773807227611542,0.38468682765960693,0.4460233151912689,0.3997281491756439
0.4747745990753174,0.39333629608154297,0.44245678186416626,0.413286954164505
0.3165756165981293,0.6913629770278931,0.28137701749801636,0.7727360725402832
0.31767335534095764,0.7530513405799866,0.2772236466407776,0.7722549438476562
0.3138137459754944,0.721127450466156,0.2780367136001587,0.7880036234855652
0.31686973571777344,0.7534091472625732,0.27418971061706543,0.7838959097862244
0.3106580674648285,0.717106819152832,0.2787149250507355,0.7934455871582031
0.32002779841423035,0.7580038905143738,0.27970078587532043,0.7833923101425171
0.3165874183177948,0.7453425526618958,0.26935842633247375,0.7690649628639221
0.3209778666496277,0.7549071907997131,0.2713894844055176,0.7910478115081787
0.5516015291213989,0.6628607511520386,0.5158882737159729,0.6881974935531616
0.564961850643158,0.6419384479522705,0.517034113407135,0.6556300520896912
0.5499732494354248,0.6246647238731384,0.513746440410614,0.643385648727417
0.5569103956222534,0.6408381462097168,0.5153570175170898,0.6223669648170471
0.5629675388336182,0.6236507296562195,0.5193047523498535,0.6211575269699097
0.5518960952758789,0.6545625329017639,0.5085737109184265,0.6364735960960388
0.4132804870605469,0.5891599059104919,0.3576131761074066,0.6293866634368896
0.4378182291984558,0.6263518333435059,0.39744627475738525,0.5392239689826965
0.4504016935825348,0.6239014267921448,0.39776358008384705,0.6139782071113586
0.4408492147922516,0.6395361423492432,0.39560267329216003,0.6153557896614075
0.44845306873321533,0.6129769086837769,0.3797639310359955,0.6523866653442383
0.44175437092781067,0.6381055116653442,0.3932987153530121,0.6179324388504028
0.4454476833343506,0.6499293446540833,0.38663920760154724,0.6369362473487854
0.4331728219985962,0.6246574521064758,0.3890139162540436,0.6109536290168762
0.4432186484336853,0.603085994720459,0.38483741879463196,0.6362327933311462
0.43803057074546814,0.6146434545516968,0.38407593965530396,0.6305348873138428
0.34878313541412354,0.643710196018219,0.2804681360721588,0.6533693671226501
0.34121736884117126,0.6418214440345764,0.27214908599853516,0.6539334058761597
0.3461524248123169,0.6247900128364563,0.274142324924469,0.6672503352165222
0.33892640471458435,0.6271770000457764,0.27666041254997253,0.6368457078933716
0.3346531391143799,0.6413055658340454,0.27111005783081055,0.6786623001098633
0.34015539288520813,0.6204412579536438,0.2673009932041168,0.6389139890670776
0.3419036269187927,0.6256858110427856,0.27391260862350464,0.6350311636924744
0.34068208932876587,0.5901353359222412,0.2814948558807373,0.6138126254081726
0.3286595940589905,0.6145790815353394,0.2711624801158905,0.6040796637535095
0.3296659588813782,0.631746768951416,0.2687983810901642,0.6416821479797363
